,last,high,low,lowestAsk,highestBid,percentChange,baseVolume,quoteVolume,time,second,minute,hour,week_day,week_number,month
1268,0.00018732000000037,0.0002,0.00018732000000037,0.000194273283046495,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552494540.0,0,29,19,2,3,3
1329,0.00018732000000037,0.0002,0.00018732000000037,0.000194246525092535,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552494600.0,0,30,19,2,3,3
1389,0.00018732000000037,0.0002,0.00018732000000037,0.000194235454007244,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552494660.0,0,31,19,2,3,3
1449,0.00018732000000037,0.0002,0.00018732000000037,0.000194225203434267,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552494720.0,0,32,19,2,3,3
1510,0.00018732000000037,0.0002,0.00018732000000037,0.000194216130569184,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552494780.0,0,33,19,2,3,3
1572,0.00018732000000037,0.0002,0.00018732000000037,0.000194216130569184,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552494840.0,0,34,19,2,3,3
1632,0.00018732000000037,0.0002,0.00018732000000037,0.000194216130569184,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552494900.0,0,35,19,2,3,3
1694,0.00018732000000037,0.0002,0.00018732000000037,0.000194216130569184,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552494960.0,0,36,19,2,3,3
1754,0.00018732000000037,0.0002,0.00018732000000037,0.00019417741207417,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552495020.0,0,37,19,2,3,3
1816,0.00018732000000037,0.0002,0.00018732000000037,0.0001941706018216,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552495080.0,0,38,19,2,3,3
1877,0.00018732000000037,0.0002,0.00018732000000037,0.000194159871490418,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552495140.0,0,39,19,2,3,3
1937,0.00018732000000037,0.0002,0.00018732000000037,0.000194152713769141,0.000187660000001199,-4.75706238,127.334751275108447419,656725.885812278352536893,1552495200.0,0,40,19,2,3,3
